V1 V2 V3 V4
17915 chr12 30848538 30849126 cell2_MACS_peak_13589
18518 chr12 31477786 31478278 cell2_MACS_peak_13603
18719 chr12 31478859 31479674 cell2_MACS_peak_13604
15705 chr12 31782936 31783296 cell2_MACS_peak_13612
11213 chr12 31806114 31806510 cell2_MACS_peak_13615
17480 chr12 32153301 32153825 cell2_MACS_peak_13633
12962 chr12 32259054 32260118 cell2_MACS_peak_13641
17279 chr12 32260429 32261248 cell2_MACS_peak_13642
15241 chr12 32411219 32411606 cell2_MACS_peak_13644
19169 chr12 32552253 32552759 cell2_MACS_peak_13647
18672 chr12 32831849 32832912 cell2_MACS_peak_13649
13001 chr12 33905699 33906330 cell2_MACS_peak_13657
11444 chr12 34175156 34175443 cell2_MACS_peak_13658
15782 chr1 25847004 25847394 cell2_MACS_peak_1366
18791 chr12 34509181 34509642 cell2_MACS_peak_13663
13546 chr12 39748738 39749221 cell2_MACS_peak_13669
10559 chr12 39836717 39837692 cell2_MACS_peak_13671
10476 chr12 40013334 40013744 cell2_MACS_peak_13676
16799 chr12 42631000 42631605 cell2_MACS_peak_13687
14019 chr1 25869710 25870501 cell2_MACS_peak_1369
19474 chr12 42836835 42837114 cell2_MACS_peak_13692
19454 chr1 2064126 2065411 cell2_MACS_peak_137
19868 chr12 44152323 44153039 cell2_MACS_peak_13700
11537 chr12 45693151 45693433 cell2_MACS_peak_13718
10624 chr12 46121010 46121944 cell2_MACS_peak_13730
12580 chr12 46615129 46615598 cell2_MACS_peak_13737
18932 chr12 46766266 46766775 cell2_MACS_peak_13741
10903 chr12 46940444 46941045 cell2_MACS_peak_13755
13572 chr12 46943173 46944120 cell2_MACS_peak_13756
13984 chr12 46950931 46952248 cell2_MACS_peak_13759
17207 chr12 47051582 47052015 cell2_MACS_peak_13761
15569 chr12 47473043 47473630 cell2_MACS_peak_13767
14452 chr12 47549547 47550267 cell2_MACS_peak_13771
19298 chr12 47587475 47587981 cell2_MACS_peak_13776
12870 chr12 47666151 47666608 cell2_MACS_peak_13786
10103 chr12 47754445 47754979 cell2_MACS_peak_13794
18797 chr12 47786751 47787281 cell2_MACS_peak_13797
13213 chr12 48170308 48170932 cell2_MACS_peak_13807
16189 chr12 48171470 48172034 cell2_MACS_peak_13808
17236 chr12 48222732 48223488 cell2_MACS_peak_13818
19675 chr12 48228078 48228885 cell2_MACS_peak_13820
15714 chr12 48278900 48279279 cell2_MACS_peak_13829
14556 chr12 48297592 48298120 cell2_MACS_peak_13830
14131 chr12 48298984 48299619 cell2_MACS_peak_13831
15693 chr12 48512830 48513271 cell2_MACS_peak_13836
15385 chr12 48591640 48592752 cell2_MACS_peak_13841
13151 chr12 48746015 48746584 cell2_MACS_peak_13846
15839 chr1 26097652 26098366 cell2_MACS_peak_1385
14229 chr12 49208828 49209484 cell2_MACS_peak_13860
12985 chr12 49245610 49246560 cell2_MACS_peak_13861
17201 chr12 49254839 49255160 cell2_MACS_peak_13862
19373 chr12 49284389 49284923 cell2_MACS_peak_13866
15322 chr12 49453990 49455031 cell2_MACS_peak_13878
12871 chr12 49481776 49482783 cell2_MACS_peak_13882
16756 chr12 49485568 49486649 cell2_MACS_peak_13885
15786 chr12 49502600 49503060 cell2_MACS_peak_13887
19738 chr12 49581683 49583266 cell2_MACS_peak_13891
14654 chr12 49626626 49628693 cell2_MACS_peak_13895
12938 chr12 49690818 49691549 cell2_MACS_peak_13903
16832 chr12 49730629 49731214 cell2_MACS_peak_13909
18831 chr12 49731687 49732131 cell2_MACS_peak_13911
17556 chr12 49822578 49823072 cell2_MACS_peak_13920
11586 chr12 49885113 49885467 cell2_MACS_peak_13921
10839 chr12 50009601 50009799 cell2_MACS_peak_13927
13694 chr12 50038268 50038616 cell2_MACS_peak_13929
19236 chr12 50124229 50124734 cell2_MACS_peak_13936
17716 chr12 50170053 50170592 cell2_MACS_peak_13939
15467 chr12 50221438 50221873 cell2_MACS_peak_13941
18195 chr12 50360697 50361642 cell2_MACS_peak_13954
15751 chr12 50377662 50378122 cell2_MACS_peak_13957
17062 chr12 50478448 50479434 cell2_MACS_peak_13968
11396 chr12 50504774 50505257 cell2_MACS_peak_13971
15423 chr1 26221789 26222481 cell2_MACS_peak_1398
12151 chr12 50706012 50706425 cell2_MACS_peak_13982
19268 chr12 50793896 50794963 cell2_MACS_peak_13984
10373 chr12 50898448 50899443 cell2_MACS_peak_13987
12617 chr12 50956696 50957201 cell2_MACS_peak_13990
12209 chr1 2109427 2109673 cell2_MACS_peak_140
13824 chr12 51419467 51420619 cell2_MACS_peak_14005
14604 chr12 51632064 51632941 cell2_MACS_peak_14012
19699 chr12 51656544 51656977 cell2_MACS_peak_14016
16802 chr12 51663288 51663772 cell2_MACS_peak_14017
13745 chr12 51818743 51819137 cell2_MACS_peak_14028
12852 chr12 52305945 52306517 cell2_MACS_peak_14039
14953 chr12 52308828 52309409 cell2_MACS_peak_14040
12925 chr12 52397763 52398225 cell2_MACS_peak_14052
12286 chr12 52403854 52404396 cell2_MACS_peak_14053
14489 chr12 52430562 52430988 cell2_MACS_peak_14058
14468 chr1 26339026 26339375 cell2_MACS_peak_1408
10529 chr12 53055885 53056698 cell2_MACS_peak_14082
19831 chr12 53101783 53102151 cell2_MACS_peak_14084
18442 chr12 53183859 53184298 cell2_MACS_peak_14086
13860 chr12 53300919 53301329 cell2_MACS_peak_14099
10060 chr12 53368983 53369419 cell2_MACS_peak_14108
15953 chr12 53370068 53370307 cell2_MACS_peak_14109
11470 chr12 53440567 53441022 cell2_MACS_peak_14113
19741 chr12 53473003 53473559 cell2_MACS_peak_14116
19954 chr12 53573575 53574723 cell2_MACS_peak_14122
10899 chr12 53614088 53614913 cell2_MACS_peak_14127
16337 chr12 53625524 53626010 cell2_MACS_peak_14130
13501 chr12 53689000 53689589 cell2_MACS_peak_14136
15162 chr12 53775191 53776036 cell2_MACS_peak_14150
11423 chr12 53893831 53895642 cell2_MACS_peak_14164
16289 chr1 26407993 26408629 cell2_MACS_peak_1418
17423 chr12 54388215 54388962 cell2_MACS_peak_14186
19455 chr12 54389007 54389805 cell2_MACS_peak_14187
18753 chr12 54397792 54398213 cell2_MACS_peak_14190
15225 chr12 54426262 54426832 cell2_MACS_peak_14194
16499 chr12 54585265 54585808 cell2_MACS_peak_14197
16328 chr1 26430275 26430605 cell2_MACS_peak_1420
12570 chr12 54655842 54656883 cell2_MACS_peak_14207
14668 chr12 54687983 54689958 cell2_MACS_peak_14211
19899 chr12 54751936 54752385 cell2_MACS_peak_14222
12101 chr12 54773249 54773840 cell2_MACS_peak_14227
18208 chr12 54776936 54777245 cell2_MACS_peak_14228
10584 chr12 54812692 54813649 cell2_MACS_peak_14238
10766 chr12 55329045 55329545 cell2_MACS_peak_14254
16656 chr12 55381590 55382090 cell2_MACS_peak_14257
18050 chr12 55413514 55413860 cell2_MACS_peak_14259
15212 chr12 56053121 56053695 cell2_MACS_peak_14264
15585 chr1 26465398 26465854 cell2_MACS_peak_1427
16489 chr12 56120365 56120764 cell2_MACS_peak_14271
17879 chr12 56122095 56122423 cell2_MACS_peak_14273
17557 chr12 56122550 56123748 cell2_MACS_peak_14274
12885 chr12 56223226 56224956 cell2_MACS_peak_14280
12768 chr12 56292815 56293251 cell2_MACS_peak_14285
12361 chr12 56359875 56360245 cell2_MACS_peak_14293
19488 chr1 2120768 2121515 cell2_MACS_peak_143
19456 chr1 26490470 26491271 cell2_MACS_peak_1430
19312 chr12 56414298 56415635 cell2_MACS_peak_14302
15153 chr12 56435157 56436192 cell2_MACS_peak_14304
13075 chr12 56479863 56480186 cell2_MACS_peak_14310
13055 chr12 56517893 56518501 cell2_MACS_peak_14316
14618 chr12 56583177 56584257 cell2_MACS_peak_14322
11852 chr12 56617770 56618452 cell2_MACS_peak_14326
12772 chr12 56651208 56651597 cell2_MACS_peak_14328
10212 chr12 56660360 56661732 cell2_MACS_peak_14330
18935 chr12 56709385 56710395 cell2_MACS_peak_14333
13095 chr12 56730258 56731010 cell2_MACS_peak_14335
19222 chr12 56842604 56843378 cell2_MACS_peak_14342
15721 chr12 56972996 56973220 cell2_MACS_peak_14347
18003 chr12 56987839 56988285 cell2_MACS_peak_14349
17601 chr12 57081475 57082810 cell2_MACS_peak_14356
11274 chr12 57118458 57119672 cell2_MACS_peak_14359
13584 chr1 26564062 26564590 cell2_MACS_peak_1436
17221 chr12 57145793 57146447 cell2_MACS_peak_14360
13316 chr12 57233609 57234126 cell2_MACS_peak_14361
12035 chr12 57271725 57272083 cell2_MACS_peak_14362
17217 chr12 57291895 57292194 cell2_MACS_peak_14363
17984 chr12 57381810 57382784 cell2_MACS_peak_14370
18866 chr12 57560859 57561247 cell2_MACS_peak_14394
15835 chr12 57569588 57570056 cell2_MACS_peak_14396
11362 chr1 2125946 2127068 cell2_MACS_peak_144
19739 chr12 57634293 57634794 cell2_MACS_peak_14407
19313 chr1 26613409 26614092 cell2_MACS_peak_1441
18849 chr12 57642478 57643424 cell2_MACS_peak_14410
18994 chr12 57706113 57706423 cell2_MACS_peak_14415
19146 chr12 57852540 57853742 cell2_MACS_peak_14426
12783 chr1 26624583 26624972 cell2_MACS_peak_1443
12606 chr12 57916902 57917511 cell2_MACS_peak_14438
12401 chr12 57942124 57942739 cell2_MACS_peak_14441
16286 chr12 57943636 57943986 cell2_MACS_peak_14442
13481 chr1 26634797 26635469 cell2_MACS_peak_1445
11279 chr12 58122367 58122779 cell2_MACS_peak_14454
10361 chr12 58230613 58231075 cell2_MACS_peak_14466
17173 chr12 58238241 58238879 cell2_MACS_peak_14467
19664 chr12 58286031 58286639 cell2_MACS_peak_14471
14420 chr12 58334513 58335720 cell2_MACS_peak_14475
17036 chr12 58542171 58542480 cell2_MACS_peak_14476
14394 chr12 62653163 62655185 cell2_MACS_peak_14485
11029 chr12 63017462 63017673 cell2_MACS_peak_14489
15639 chr12 63118599 63119133 cell2_MACS_peak_14490
12681 chr12 63302409 63302916 cell2_MACS_peak_14498
19783 chr1 2129118 2129877 cell2_MACS_peak_145
14298 chr12 64173470 64174351 cell2_MACS_peak_14503
10409 chr12 65066231 65066549 cell2_MACS_peak_14525
18471 chr12 65066577 65067060 cell2_MACS_peak_14526
13929 chr1 26690190 26690808 cell2_MACS_peak_1453
16638 chr12 65959665 65960143 cell2_MACS_peak_14535
19292 chr12 65991283 65991774 cell2_MACS_peak_14537
14192 chr12 66944398 66944860 cell2_MACS_peak_14554
10250 chr1 26703145 26703592 cell2_MACS_peak_1456
11097 chr12 68572664 68573063 cell2_MACS_peak_14565
17637 chr12 68763903 68764412 cell2_MACS_peak_14571
13995 chr12 68877285 68877715 cell2_MACS_peak_14575
18608 chr12 69677864 69678230 cell2_MACS_peak_14591
15644 chr1 26717935 26718365 cell2_MACS_peak_1460
19347 chr12 70017614 70018159 cell2_MACS_peak_14604
18546 chr12 70033161 70033516 cell2_MACS_peak_14605
14531 chr12 70082744 70083338 cell2_MACS_peak_14608
18235 chr12 70983725 70984119 cell2_MACS_peak_14620
13585 chr12 71054448 71055091 cell2_MACS_peak_14625
14599 chr12 71629779 71630536 cell2_MACS_peak_14635
17123 chr12 72056575 72058331 cell2_MACS_peak_14640
16020 chr12 72332410 72332890 cell2_MACS_peak_14648
11723 chr1 26796548 26797273 cell2_MACS_peak_1465
14342 chr12 76328181 76328742 cell2_MACS_peak_14671
14471 chr12 76425826 76426459 cell2_MACS_peak_14678
13959 chr12 76477875 76478995 cell2_MACS_peak_14680
12431 chr12 76552302 76552940 cell2_MACS_peak_14685
17429 chr12 76577170 76577770 cell2_MACS_peak_14686
12835 chr12 76741728 76742550 cell2_MACS_peak_14692
13031 chr12 76844552 76844943 cell2_MACS_peak_14694
15058 chr1 2135974 2136433 cell2_MACS_peak_147
10413 chr1 26856153 26856682 cell2_MACS_peak_1471
11877 chr12 89740023 89740621 cell2_MACS_peak_14739
13556 chr1 26865124 26865620 cell2_MACS_peak_1474
11145 chr12 89934202 89934829 cell2_MACS_peak_14747
13669 chr12 90012879 90013187 cell2_MACS_peak_14750
15009 chr12 90072016 90072521 cell2_MACS_peak_14754
16841 chr12 90250162 90250570 cell2_MACS_peak_14763
16539 chr12 92313911 92314472 cell2_MACS_peak_14775
15846 chr12 92471920 92472302 cell2_MACS_peak_14781
10505 chr12 92538381 92539122 cell2_MACS_peak_14784
16068 chr12 92602320 92602723 cell2_MACS_peak_14787
15571 chr12 92734604 92735582 cell2_MACS_peak_14790
10582 chr12 92772856 92773354 cell2_MACS_peak_14794
11736 chr12 92861472 92862180 cell2_MACS_peak_14800
16872 chr12 93237985 93238272 cell2_MACS_peak_14806
14838 chr12 93483986 93484363 cell2_MACS_peak_14815
18621 chr12 93508887 93509365 cell2_MACS_peak_14817
17955 chr12 93648792 93649009 cell2_MACS_peak_14826
16321 chr12 93709522 93710505 cell2_MACS_peak_14830
19541 chr12 93741248 93741461 cell2_MACS_peak_14834
10949 chr12 93966129 93966719 cell2_MACS_peak_14849
12443 chr12 94135516 94136850 cell2_MACS_peak_14855
14125 chr12 94151377 94152192 cell2_MACS_peak_14857
19942 chr12 94184472 94184845 cell2_MACS_peak_14863
15264 chr12 94280236 94280616 cell2_MACS_peak_14865
15597 chr12 94283215 94283666 cell2_MACS_peak_14866
12843 chr12 94372351 94372768 cell2_MACS_peak_14875
17289 chr12 94469062 94469601 cell2_MACS_peak_14880
13618 chr12 94493334 94493819 cell2_MACS_peak_14882
19568 chr12 94493825 94494607 cell2_MACS_peak_14883
17931 chr12 94853299 94854148 cell2_MACS_peak_14896
19330 chr1 27070396 27071140 cell2_MACS_peak_1490
18307 chr12 95466547 95467642 cell2_MACS_peak_14903
14857 chr12 95576481 95577205 cell2_MACS_peak_14908
13980 chr1 27071568 27072172 cell2_MACS_peak_1491
15299 chr12 95598028 95598743 cell2_MACS_peak_14911
13680 chr12 95765058 95765228 cell2_MACS_peak_14917
14894 chr12 95910467 95911257 cell2_MACS_peak_14921
16251 chr12 96017382 96017672 cell2_MACS_peak_14925
11292 chr12 96434599 96434835 cell2_MACS_peak_14928
13672 chr12 96589311 96589822 cell2_MACS_peak_14932
10112 chr12 96648924 96649340 cell2_MACS_peak_14934
14207 chr12 96786089 96786551 cell2_MACS_peak_14938
10404 chr12 96792777 96793597 cell2_MACS_peak_14939
17333 chr12 96896266 96896609 cell2_MACS_peak_14943
16085 chr12 97382702 97383036 cell2_MACS_peak_14945
10945 chr12 98793287 98793708 cell2_MACS_peak_14947
12108 chr12 98910009 98910574 cell2_MACS_peak_14955
16869 chr1 27115185 27116115 cell2_MACS_peak_1496
16067 chr12 99165910 99166185 cell2_MACS_peak_14966
19743 chr12 100522298 100522636 cell2_MACS_peak_14969
14506 chr12 100535341 100536204 cell2_MACS_peak_14970
18323 chr1 27126161 27126757 cell2_MACS_peak_1498
17487 chr12 101381672 101382264 cell2_MACS_peak_14980
19927 chr12 102090332 102091808 cell2_MACS_peak_14985
15505 chr12 102187202 102187557 cell2_MACS_peak_14989
13797 chr12 102233576 102233933 cell2_MACS_peak_14994
18630 chr12 102270803 102271671 cell2_MACS_peak_14996
18138 chr12 102333523 102333934 cell2_MACS_peak_15000
17928 chr12 102769900 102770404 cell2_MACS_peak_15011
16159 chr12 102815700 102816107 cell2_MACS_peak_15012
14007 chr12 103022988 103023428 cell2_MACS_peak_15021
18152 chr12 103968956 103969437 cell2_MACS_peak_15024
19258 chr12 104341597 104341893 cell2_MACS_peak_15035
15716 chr12 104350738 104351608 cell2_MACS_peak_15036
10310 chr12 104502889 104503244 cell2_MACS_peak_15043
14934 chr12 104531581 104532549 cell2_MACS_peak_15044
16110 chr12 104565421 104566044 cell2_MACS_peak_15045
16384 chr12 104609267 104609650 cell2_MACS_peak_15047
10504 chr12 104674360 104675083 cell2_MACS_peak_15051
11184 chr12 104856675 104857039 cell2_MACS_peak_15062
15283 chr12 104872094 104872905 cell2_MACS_peak_15064
16620 chr12 104971865 104972673 cell2_MACS_peak_15072
11222 chr12 105179563 105180089 cell2_MACS_peak_15081
10056 chr12 105477973 105478443 cell2_MACS_peak_15089
18257 chr12 106617833 106618336 cell2_MACS_peak_15106
15909 chr12 106751233 106752821 cell2_MACS_peak_15114
14264 chr12 107349275 107349963 cell2_MACS_peak_15124
13441 chr12 107380595 107381229 cell2_MACS_peak_15128
12024 chr12 107486332 107488201 cell2_MACS_peak_15130
18315 chr12 108070106 108070448 cell2_MACS_peak_15136
11343 chr12 108154732 108155350 cell2_MACS_peak_15140
13841 chr12 108664288 108664716 cell2_MACS_peak_15156
19977 chr12 108731068 108731826 cell2_MACS_peak_15158
19107 chr12 108873526 108873864 cell2_MACS_peak_15160
12762 chr12 108879226 108879556 cell2_MACS_peak_15162
14244 chr12 108888751 108889065 cell2_MACS_peak_15163
18441 chr12 109022739 109023048 cell2_MACS_peak_15172
11570 chr12 109124991 109126336 cell2_MACS_peak_15185
14885 chr1 27337374 27337987 cell2_MACS_peak_1519
13877 chr12 109217634 109217930 cell2_MACS_peak_15191
14034 chr12 109231949 109232693 cell2_MACS_peak_15193
18987 chr12 109250439 109251048 cell2_MACS_peak_15196
11414 chr12 109251383 109251799 cell2_MACS_peak_15197
18887 chr1 2154316 2154679 cell2_MACS_peak_152
10509 chr12 109490024 109490825 cell2_MACS_peak_15202
17005 chr12 109530950 109531760 cell2_MACS_peak_15204
10754 chr12 109548647 109549390 cell2_MACS_peak_15206
18305 chr12 109603399 109603879 cell2_MACS_peak_15209
16131 chr12 109611536 109612184 cell2_MACS_peak_15210
16974 chr12 109865812 109866269 cell2_MACS_peak_15212
13838 chr12 110337836 110338302 cell2_MACS_peak_15235
18502 chr12 110432123 110432641 cell2_MACS_peak_15237
14057 chr12 110791836 110792515 cell2_MACS_peak_15262
17994 chr12 110939423 110940511 cell2_MACS_peak_15267
14218 chr12 111015549 111015946 cell2_MACS_peak_15268
14415 chr12 111051587 111052136 cell2_MACS_peak_15271
12076 chr1 27429160 27429641 cell2_MACS_peak_1528
19427 chr12 111325765 111326190 cell2_MACS_peak_15285
12293 chr12 111332148 111332558 cell2_MACS_peak_15287
10452 chr1 27435439 27436002 cell2_MACS_peak_1529
15789 chr12 111831663 111832117 cell2_MACS_peak_15297
10852 chr12 111847220 111848553 cell2_MACS_peak_15302
15851 chr1 27442100 27442594 cell2_MACS_peak_1531
11294 chr12 112123038 112124347 cell2_MACS_peak_15315
11009 chr12 112179096 112179563 cell2_MACS_peak_15316
11202 chr12 112204114 112204918 cell2_MACS_peak_15319
15430 chr12 112284518 112284928 cell2_MACS_peak_15324
12823 chr12 112546434 112546995 cell2_MACS_peak_15331
16411 chr12 112554830 112555244 cell2_MACS_peak_15333
16740 chr12 112993423 112993977 cell2_MACS_peak_15347
13515 chr12 113022014 113022515 cell2_MACS_peak_15348
14614 chr12 113536137 113536629 cell2_MACS_peak_15354
10519 chr12 113659352 113659957 cell2_MACS_peak_15368
18928 chr12 113739858 113740268 cell2_MACS_peak_15377
18795 chr12 113745315 113745666 cell2_MACS_peak_15378
13911 chr12 113817135 113817537 cell2_MACS_peak_15384
12658 chr12 113900096 113900425 cell2_MACS_peak_15393
12060 chr12 114020232 114021440 cell2_MACS_peak_15395
19860 chr12 114029215 114029752 cell2_MACS_peak_15398
13448 chr12 114079412 114079727 cell2_MACS_peak_15401
14022 chr12 114086864 114087805 cell2_MACS_peak_15402
10823 chr12 114116040 114116511 cell2_MACS_peak_15405
13573 chr12 114169824 114170267 cell2_MACS_peak_15406
15055 chr1 27560261 27561347 cell2_MACS_peak_1541
17184 chr12 114247350 114247716 cell2_MACS_peak_15412
11981 chr12 114300911 114301359 cell2_MACS_peak_15414
15173 chr12 114370159 114371644 cell2_MACS_peak_15417
15167 chr12 116634812 116635344 cell2_MACS_peak_15441
10238 chr12 116715446 116715991 cell2_MACS_peak_15446
17964 chr12 116774490 116774909 cell2_MACS_peak_15449
13444 chr12 116777658 116778206 cell2_MACS_peak_15450
14129 chr12 116810728 116811132 cell2_MACS_peak_15458
17823 chr1 27627223 27627789 cell2_MACS_peak_1546
15304 chr12 116864139 116864732 cell2_MACS_peak_15463
16455 chr12 116872012 116872444 cell2_MACS_peak_15464
11479 chr12 116879143 116879477 cell2_MACS_peak_15465
17586 chr12 116893510 116893856 cell2_MACS_peak_15467
10242 chr12 116930387 116931188 cell2_MACS_peak_15468
17067 chr12 116970579 116971148 cell2_MACS_peak_15472
18523 chr12 116999138 116999724 cell2_MACS_peak_15480
16186 chr12 117047495 117047846 cell2_MACS_peak_15488
14512 chr12 117141109 117141396 cell2_MACS_peak_15492
17022 chr1 27668284 27668761 cell2_MACS_peak_1550
18176 chr12 117443158 117443876 cell2_MACS_peak_15508
19604 chr12 117479882 117480732 cell2_MACS_peak_15510
14246 chr12 118292303 118292632 cell2_MACS_peak_15523
14864 chr12 118454141 118454890 cell2_MACS_peak_15527
14597 chr12 118459965 118460250 cell2_MACS_peak_15528
11734 chr12 118573504 118574170 cell2_MACS_peak_15536
11196 chr12 118813776 118814456 cell2_MACS_peak_15545
15105 chr12 119118089 119118500 cell2_MACS_peak_15550
18826 chr12 120029994 120030437 cell2_MACS_peak_15559
17203 chr1 27691608 27692558 cell2_MACS_peak_1557
19953 chr12 120426136 120427091 cell2_MACS_peak_15570
14545 chr12 120739889 120740552 cell2_MACS_peak_15593
11290 chr12 120978062 120978735 cell2_MACS_peak_15614
12846 chr12 121018933 121019425 cell2_MACS_peak_15615
10919 chr1 27742953 27743410 cell2_MACS_peak_1562
14115 chr12 121332129 121332549 cell2_MACS_peak_15627
17013 chr12 121342007 121342485 cell2_MACS_peak_15628
10996 chr12 121455900 121456403 cell2_MACS_peak_15635
19525 chr12 121480841 121481266 cell2_MACS_peak_15637
16582 chr12 121789582 121790675 cell2_MACS_peak_15667
13298 chr12 121931958 121932312 cell2_MACS_peak_15675
13523 chr12 121990598 121990903 cell2_MACS_peak_15680
13597 chr12 122057424 122057725 cell2_MACS_peak_15688
